len,uniqs
2,2
20,20
123,68
10,10
6,6
8,8
22,22
13,13
20,15
22,18
1,1
22,22
4,4
27,25
13,13
14,14
11,11
21,20
8,8
31,31
6,6
5,5
16,16
2,2
4,4
36,28
50,34
16,16
15,13
8,8
176,109
20,20
1,1
173,126
8,8
4,4
28,26
45,40
14,14
12,12
14,12
10,10
12,12
14,14
2,2
42,35
38,37
16,16
3,3
17,12
18,18
13,13
5,5
13,13
4,4
19,19
143,76
64,64
14,14
28,23
7,7
7,7
36,36
6,6
36,27
7,7
4,4
8,8
16,16
4,4
11,11
9,9
59,52
3,3
4,4
10,10
17,14
15,15
9,9
19,19
12,12
27,22
23,15
21,17
191,107
14,14
44,33
18,14
17,15
32,31
25,22
19,18
9,9
91,46
7,7
22,22
12,11
6,6
15,10
54,42
19,19
50,50
6,6
129,86
35,35
8,8
20,20
131,86
11,11
15,11
59,52
6,6
19,16
3,3
17,17
37,31
9,9
78,48
116,70
29,23
71,33
79,59
8,8
92,78
22,22
5,5
13,13
2,2
10,10
9,9
139,51
29,29
24,24
50,36
103,78
23,23
42,27
10,10
4,4
10,10
41,34
22,22
12,12
44,43
30,30
6,6
14,14
13,13
19,19
14,14
31,28
18,18
1,1
17,17
12,11
44,29
10,10
18,17
26,24
2,2
37,29
12,12
7,7
5,4
74,49
8,7
22,22
2,2
6,6
285,114
30,29
91,69
4,4
2,2
4,4
12,12
9,9
88,66
12,12
8,8
19,19
21,21
43,23
35,35
6,6
37,29
27,27
9,9
39,35
4,4
13,13
20,20
9,9
63,47
6,6
5,5
5,5
33,20
5,5
79,66
134,81
28,19
4,4
6,4
18,15
58,43
52,33
6,6
71,52
12,12
67,46
5,5
13,13
19,19
6,6
14,14
4,4
16,16
381,183
56,38
10,10
12,12
15,15
3,3
70,54
53,47
10,10
6,6
62,61
90,52
110,86
28,25
2,2
4,4
23,19
13,13
8,8
4,4
47,37
14,14
2,2
10,10
46,37
10,9
14,14
13,13
30,21
17,17
67,49
3,3
8,7
43,34
7,7
75,60
18,18
21,17
12,10
14,14
41,33
5,5
97,60
10,10
18,18
10,5
40,31
4,4
17,12
30,23
13,13
5,5
13,13
6,6
31,31
46,45
22,22
50,49
3,3
9,9
204,117
25,25
42,26
113,74
19,13
52,41
17,17
4,4
28,24
17,17
16,16
7,7
7,7
16,15
18,18
19,18
16,16
13,13
3,3
10,10
5,5
123,86
2,2
11,11
4,4
79,54
17,17
8,8
42,36
22,19
24,24
2,2
88,69
11,11
25,25
37,28
11,11
8,8
32,23
24,19
14,12
5,5
6,6
37,29
11,11
144,98
17,17
6,6
21,14
3,3
11,11
28,25
61,53
21,17
238,159
11,11
5,5
6,6
43,32
4,4
6,6
20,18
62,41
35,24
3,3
4,4
2,2
19,19
29,29
19,19
29,29
18,15
10,10
46,46
20,20
10,9
41,34
23,23
5,5
6,6
28,28
8,8
60,48
8,8
55,45
9,9
8,8
8,8
26,26
3,3
5,5
22,22
51,35
10,10
12,12
8,8
12,12
8,8
16,16
35,28
5,5
74,52
5,5
6,6
33,33
7,7
148,99
25,19
2,2
49,34
38,31
7,7
7,7
12,12
16,16
28,22
33,33
6,6
7,7
40,34
3,3
45,27
7,7
8,8
85,55
26,22
7,7
300,142
4,4
5,5
28,28
202,91
10,10
6,6
5,5
12,12
9,9
20,20
70,53
17,17
6,6
15,15
16,15
86,61
8,8
16,16
12,12
8,8
5,5
8,8
1,1
2,2
94,66
3,3
22,22
15,15
17,16
23,19
9,9
208,100
15,13
3,3
6,6
26,19
33,28
5,5
98,87
15,15
24,24
10,10
6,6
10,10
108,64
126,53
75,63
20,20
10,8
30,26
187,112
23,20
10,9
17,17
2,1
4,4
7,7
69,50
127,46
137,82
299,106
8,8
96,71
9,9
20,20
82,35
7,7
11,9
18,14
6,6
4,4
11,11
67,59
6,6
49,37
5,5
5,5
17,12
1,1
10,10
4,4
13,13
12,12
21,21
95,58
10,10
32,22
57,33
4,4
81,53
16,16
17,17
15,15
50,30
9,9
4,4
199,95
12,12
23,23
22,22
5,5
14,13
5,5
10,10
7,7
48,46
57,42
25,25
33,29
8,8
10,10
13,13
326,121
4,4
26,25
30,30
42,31
33,33
10,10
24,24
86,58
8,8
10,10
127,84
15,15
10,10
5,5
38,30
15,11
2,2
13,13
31,23
7,7
1,1
20,20
19,19
5,5
6,6
11,11
21,19
3,3
38,37
11,11
86,56
14,14
669,93
48,45
5,5
5,5
1,1
12,12
178,81
6,6
11,11
14,14
30,25
6,6
4,4
14,11
15,15
16,11
33,32
6,6
62,47
8,8
28,22
10,10
12,12
22,18
38,30
3,3
47,28
17,17
31,28
59,37
4,4
21,21
13,12
100,43
17,11
33,23
10,10
9,9
8,8
16,16
64,46
6,6
115,71
20,19
60,47
37,30
4,4
7,7
9,9
9,6
3,3
34,31
69,53
69,45
13,12
5,5
4,4
31,24
26,22
4,4
13,13
154,96
16,16
54,41
14,14
15,15
42,37
52,39
8,8
20,18
19,19
16,16
2,2
8,8
140,95
10,10
13,13
77,30
10,10
54,49
15,15
12,9
6,6
70,55
38,28
19,19
31,27
18,12
49,32
16,16
4,4
4,4
27,16
8,7
15,12
44,44
25,21
24,24
28,24
8,8
5,5
34,32
9,7
15,12
15,11
12,12
31,23
16,16
65,56
15,15
38,35
21,20
13,11
30,22
9,9
11,11
7,7
2,2
7,7
34,28
20,20
53,50
95,66
9,9
29,23
13,13
24,24
37,21
21,19
17,17
10,10
34,29
34,24
25,25
35,30
1,1
73,47
178,102
5,5
8,8
8,8
14,14
62,46
10,10
21,18
14,14
6,6
11,10
59,54
22,22
32,32
31,28
5,5
43,26
40,25
64,36
32,31
35,29
89,67
2,2
5,5
49,37
22,22
12,12
31,24
61,51
20,20
6,6
78,53
3,3
7,7
4,4
23,23
11,11
26,26
10,10
13,13
9,8
6,6
12,12
41,29
6,6
11,11
95,72
3,3
6,6
89,61
4,4
83,59
11,11
3,3
39,39
12,12
53,38
59,41
9,9
3,3
6,6
7,7
5,5
21,21
6,6
25,25
59,51
6,6
136,67
16,16
6,6
50,45
2,2
4,4
116,63
4,4
4,4
15,15
13,13
2,2
5,5
53,40
6,6
29,28
27,25
4,4
19,18
2,2
44,44
8,8
8,8
11,11
4,4
20,16
60,50
31,24
68,48
6,6
9,9
12,12
9,9
209,114
1,1
27,27
9,9
154,91
1,1
37,37
11,11
26,25
13,13
38,34
60,45
72,65
4,4
13,13
2,2
18,18
27,20
144,90
11,11
44,37
24,14
9,9
58,57
23,23
25,23
9,9
34,17
15,15
1,1
20,16
82,59
46,38
47,38
3,3
19,19
10,10
21,21
26,26
15,15
20,20
17,17
304,139
128,67
16,16
16,16
33,28
62,55
63,50
11,11
7,7
3,3
60,45
81,50
41,41
12,12
44,28
4,4
275,126
23,23
1,1
4,4
8,8
4,4
86,51
3,3
138,81
166,117
8,8
89,51
23,19
22,20
12,12
6,6
8,8
7,7
7,7
6,6
18,17
11,11
12,12
11,11
11,7
19,17
10,10
10,10
7,7
5,5
18,18
68,42
62,43
4,4
13,13
16,16
5,5
47,46
69,52
52,35
6,6
13,13
6,6
2,2
31,31
72,66
4,4
9,9
13,12
13,13
64,54
21,15
4,4
7,7
5,5
32,23
7,7
1,1
9,9
10,9
12,12
23,15
8,8
66,43
1,1
6,6
5,5
16,16
46,33
61,61
8,8
15,14
69,44
24,22
7,7
4,4
43,39
5,5
16,16
181,100
26,25
16,16
18,18
2,2
7,7
3,3
19,17
5,5
11,11
4,2
43,37
54,38
19,19
11,11
51,34
25,22
66,43
1,1
191,111
20,12
38,31
49,40
3,3
6,6
159,77
8,8
20,18
31,23
15,11
6,6
19,19
5,5
10,10
29,21
17,17
4,4
9,9
4,4
52,36
6,6
16,16
14,11
4,4
12,12
10,10
5,5
83,58
20,20
20,20
53,37
19,19
41,34
24,22
18,18
7,7
45,31
18,18
4,4
41,38
193,108
12,12
3,3
9,9
26,21
46,40
229,131
560,236
125,77
36,25
20,20
7,7
86,80
26,26
2,2
38,28
3,3
31,28
68,59
33,33
5,5
9,9
17,17
1,1
31,24
2,2
20,20
4,4
14,14
9,9
16,16
16,14
24,23
26,26
11,11
6,6
4,4
8,7
98,68
2,2
14,13
1,1
70,43
43,21
3,3
4,4
14,14
44,44
17,11
44,37
16,16
5,5
22,22
5,5
12,12
44,32
26,24
217,80
60,56
1,1
4,4
76,58
20,19
85,61
15,15
8,8
7,7
6,6
6,6
40,32
5,5
58,48
34,25
5,5
12,12
12,12
133,84
27,23
23,23
23,20
27,25
8,8
2,2
17,17
74,47
95,57
34,27
13,10
14,14
129,84
2,2
16,16
15,15
12,12
7,7
7,7
294,167
17,17
5,5
3,3
10,10
27,23
6,6
24,17
134,70
30,19
50,23
45,27
8,8
5,5
110,69
220,92
13,13
20,20
27,27
14,14
10,10
8,8
22,22
18,18
10,10
35,22
7,7
25,24
8,8
2,2
6,6
11,10
10,10
13,13
12,12
8,8
8,8
13,13
7,7
21,17
5,5
5,5
3,3
4,4
34,32
3,3
28,28
11,11
76,50
4,4
145,89
177,84
14,14
46,46
20,20
1,1
22,22
3,3
37,30
58,39
9,9
3,3
10,10
4,4
6,6
31,31
16,16
31,27
7,7
6,6
43,32
15,15
39,29
28,19
14,14
9,9
16,16
46,34
39,33
12,12
44,40
44,31
45,39
281,151
4,4
115,101
28,28
7,7
138,114
8,8
66,53
10,10
4,4
20,20
402,141
8,8
341,135
80,57
15,14
2,2
87,51
10,10
4,4
2,2
1,1
44,44
15,15
42,31
12,12
6,5
4,4
9,9
13,13
37,27
24,24
70,44
5,5
1,1
182,100
9,9
19,19
10,10
32,28
4,4
15,15
13,13
16,16
17,17
39,39
176,93
7,7
58,46
43,33
12,12
13,13
36,36
2,2
4,4
47,26
8,8
47,40
4,4
7,7
26,22
29,26
60,58
220,152
72,57
6,6
6,6
35,32
252,154
6,6
7,7
14,14
59,50
15,15
3,3
15,14
5,5
9,9
175,119
3,3
21,21
7,7
7,7
10,10
15,15
10,10
17,14
15,14
39,23
9,9
27,21
2,2
26,25
145,87
25,20
6,6
69,52
43,32
240,133
78,52
3,3
8,8
90,67
14,14
14,14
3,3
223,99
72,55
29,21
4,4
54,49
27,23
14,11
9,9
5,5
5,5
6,6
45,38
55,55
6,6
16,16
24,23
5,5
7,7
6,6
62,36
2,2
80,52
5,5
13,13
43,28
30,23
4,4
36,32
1,1
13,13
3,3
46,30
8,8
17,17
3,3
76,67
2,2
62,58
11,11
11,11
59,58
223,146
41,30
26,26
68,56
4,4
49,41
21,21
12,12
189,105
5,5
9,9
15,15
20,19
31,31
15,15
1,1
38,27
23,22
82,58
139,98
68,59
25,20
12,12
19,14
92,54
8,8
25,25
15,8
3,3
13,13
103,72
13,13
29,29
20,20
37,35
9,9
2,2
58,37
53,48
6,6
26,21
61,45
10,9
6,6
3,3
1,1
1,1
23,19
16,16
21,21
70,56
10,10
15,15
13,11
6,6
2,2
10,10
36,36
11,11
27,24
13,13
14,14
12,12
12,12
90,64
56,47
19,19
3,3
15,12
22,21
194,103
14,14
3,3
25,24
27,20
7,7
39,39
21,21
14,14
13,13
4,4
40,36
18,13
13,11
10,10
10,10
46,39
57,48
11,11
20,20
13,13
61,51
36,24
24,23
17,17
2,2
20,19
148,88
4,4
3,3
7,7
15,11
99,51
41,39
10,10
16,16
28,27
12,12
7,7
55,45
16,15
5,5
24,18
29,29
132,82
6,6
5,5
91,72
83,61
15,15
8,8
19,16
23,23
7,7
84,52
48,48
15,15
13,13
26,24
106,55
23,18
7,7
6,6
235,86
2,2
59,52
15,13
29,20
2,2
7,7
26,22
89,36
66,45
13,11
21,17
10,10
2,2
86,59
39,25
14,14
42,41
16,14
13,13
25,25
6,6
11,11
3,3
8,7
38,34
34,34
12,11
36,36
118,92
4,4
18,18
7,7
2,2
11,11
24,23
22,22
20,20
19,17
42,37
5,5
17,17
9,9
97,61
12,11
33,33
70,45
14,14
143,114
5,5
9,9
31,28
40,30
49,43
4,4
34,32
5,5
25,25
13,13
9,9
1,1
15,14
112,76
52,49
6,6
27,23
5,5
24,21
49,41
2,2
15,15
25,25
2,2
16,16
18,18
12,11
18,18
313,94
8,8
6,6
10,10
6,6
6,5
2,2
18,18
5,5
4,2
6,6
17,14
4,4
25,25
3,3
7,7
183,100
42,28
16,16
11,8
290,111
36,28
22,21
1,1
13,13
7,7
5,5
29,28
21,21
9,9
11,11
20,20
6,6
25,25
7,7
7,7
2,2
7,7
4,4
68,48
13,13
55,36
5,5
26,23
92,46
9,9
31,23
2,2
19,19
16,14
32,31
12,12
7,7
11,11
23,23
7,7
43,29
6,6
29,29
4,4
6,6
1,1
3,3
7,7
15,15
9,9
6,6
33,33
48,40
9,9
12,12
19,19
13,13
8,8
18,17
14,14
4,4
32,32
219,103
57,33
26,26
21,17
15,15
8,8
9,9
7,7
2,2
17,17
14,14
28,27
21,11
9,9
10,10
167,103
11,11
96,42
3,3
7,7
14,14
21,21
25,21
89,66
26,22
10,10
8,8
33,32
7,7
7,7
5,5
23,23
52,50
1,1
7,7
45,36
32,32
3,3
60,46
5,5
5,5
48,38
6,6
13,12
29,29
12,12
4,4
31,31
11,11
7,7
135,69
40,37
15,15
4,4
10,8
6,6
22,21
22,19
6,6
4,4
22,17
64,53
7,7
5,5
58,36
18,18
8,8
19,14
15,15
7,7
13,13
40,37
91,60
31,23
32,32
181,146
12,12
4,4
4,3
47,34
27,23
11,11
188,82
10,10
23,23
12,12
2,2
69,49
3,3
48,38
20,18
63,53
24,24
8,8
5,5
22,22
29,29
21,21
8,8
31,30
18,18
10,10
7,7
11,11
5,5
19,19
44,40
2,2
41,23
3,3
14,13
6,6
5,5
6,6
193,54
30,25
48,36
16,14
31,31
68,47
15,13
16,14
43,28
10,10
50,40
12,12
7,7
42,33
20,20
22,18
13,12
23,22
11,11
7,7
13,13
32,29
31,28
3,3
11,11
16,16
196,110
106,80
58,44
413,194
15,15
16,15
4,4
11,11
76,60
10,8
20,16
2,2
25,25
6,6
13,13
7,7
4,4
40,40
86,60
113,51
3,3
11,9
10,10
8,8
8,8
11,11
17,17
9,9
8,8
30,30
2,2
10,10
26,18
13,13
17,17
34,23
90,58
29,21
43,37
13,13
82,50
2,2
10,10
25,24
33,27
13,13
10,10
86,65
12,12
8,8
35,35
8,7
5,5
15,15
74,39
92,44
9,9
10,10
5,5
1,1
5,5
40,37
6,6
137,61
2,2
13,13
12,12
14,14
31,31
2,2
14,14
25,25
8,5
10,10
33,21
9,9
13,13
8,8
30,22
14,8
23,23
15,15
4,4
29,20
21,19
9,9
29,22
7,7
7,7
7,7
56,43
9,9
11,11
11,11
32,30
308,105
2,2
6,6
6,6
2,2
5,5
25,25
13,8
4,3
10,10
44,44
51,39
521,191
15,15
49,43
6,6
214,124
2,2
33,27
10,10
11,11
3,3
24,19
17,17
100,67
30,24
18,18
10,10
5,5
24,23
21,21
4,4
5,5
4,4
45,38
27,27
180,104
2,2
47,45
3,3
7,7
65,44
8,8
25,25
32,31
6,6
8,8
18,18
6,6
17,12
15,15
10,10
331,135
7,7
14,14
3,3
3,3
14,14
5,5
5,5
71,41
146,94
7,7
1,1
12,12
15,14
8,8
7,7
5,5
18,16
11,11
1,1
6,5
26,22
10,10
42,37
25,25
47,46
13,13
8,8
34,27
21,17
50,40
3,3
3,3
12,12
17,13
41,34
22,15
11,10
11,11
22,11
25,20
6,6
24,24
9,9
32,28
14,12
17,17
11,11
13,13
27,14
5,5
213,132
7,7
39,22
8,8
53,53
52,45
1,1
10,10
8,8
16,16
16,16
9,9
15,15
14,14
5,4
30,30
12,12
66,53
62,43
8,8
2,2
5,5
25,25
13,13
3,3
12,12
6,6
12,12
61,50
6,6
7,7
7,7
6,6
15,15
17,17
10,10
145,78
12,12
5,5
23,23
2,2
12,9
105,68
9,9
106,79
4,4
49,45
82,40
8,8
2,2
22,21
40,36
86,60
261,136
1,1
33,33
10,10
3,3
37,31
5,4
6,6
31,25
7,7
12,12
10,10
4,4
8,8
16,16
3,3
122,75
37,28
13,13
32,29
28,28
3,3
6,6
7,7
35,32
23,23
20,20
41,31
1,1
38,32
11,11
38,29
41,28
59,42
121,49
22,22
16,16
7,7
33,33
11,11
22,13
58,50
105,48
89,64
4,4
78,55
72,51
24,17
22,21
11,9
7,7
139,56
7,7
26,24
192,70
21,21
17,17
5,4
41,37
46,33
64,53
5,5
124,96
1,1
1,1
30,30
57,37
14,10
10,10
3,2
4,4
11,11
17,17
85,46
6,6
10,10
9,9
11,11
5,5
2,2
5,5
10,8
36,33
21,21
8,8
5,5
52,31
5,5
29,29
40,29
9,9
25,25
16,16
10,10
12,12
11,11
146,99
94,59
52,41
10,10
29,23
18,16
16,15
71,53
2,2
25,20
42,40
4,4
38,29
10,10
2,2
60,48
12,12
48,44
23,23
12,12
56,30
17,17
10,9
21,21
2,2
34,29
9,9
9,9
33,32
24,21
6,6
47,37
11,11
14,13
5,5
9,9
3,3
15,15
25,22
6,6
85,68
15,15
30,30
10,10
4,4
21,21
41,32
1,1
23,21
24,17
124,99
40,32
6,6
80,41
34,25
14,14
12,9
33,33
22,22
13,13
23,21
37,37
21,17
29,23
153,114
7,7
24,23
15,11
15,10
33,28
21,21
41,37
12,12
2,2
18,14
3,3
12,12
31,31
123,56
27,26
105,59
23,23
239,112
7,7
2,2
7,7
22,21
8,8
6,6
19,19
23,23
32,28
7,7
294,135
7,7
11,11
12,12
8,8
40,33
76,39
10,10
60,49
43,34
13,13
2,2
37,37
46,40
31,31
17,17
3,3
3,3
22,22
13,13
2,2
1,1
38,36
13,13
21,19
56,47
37,35
10,10
40,32
4,4
15,15
2,2
12,9
2,2
35,32
2,2
23,23
10,10
5,5
16,16
10,10
5,5
28,23
91,75
18,16
7,7
34,32
18,16
92,67
29,25
16,12
2,2
19,19
168,94
8,8
12,12
2,2
47,38
368,140
17,17
129,81
6,5
15,15
91,75
48,37
15,15
3,3
4,4
11,9
17,17
9,9
27,21
42,35
21,17
9,9
47,25
14,14
5,5
13,13
18,18
16,14
15,13
55,55
36,31
28,19
760,267
16,15
5,5
34,25
55,42
10,10
6,6
36,27
6,6
4,4
4,4
41,30
53,49
4,4
4,4
220,86
26,26
21,21
9,9
9,7
3,3
2,2
10,10
42,40
79,46
25,21
4,4
2,2
8,8
3,3
67,57
15,15
38,36
15,15
149,85
18,17
55,52
3,3
13,13
2,2
76,40
3,3
17,17
14,14
22,22
9,9
103,79
31,22
2,2
30,30
4,4
12,12
9,9
41,34
166,68
21,20
44,37
17,17
24,24
2,2
108,72
9,9
2,2
12,12
19,19
1,1
6,6
103,63
29,21
12,12
20,17
2,2
138,94
45,35
13,13
13,13
27,27
7,7
13,13
6,6
16,16
1,1
7,7
6,6
113,65
21,21
11,11
35,35
35,28
86,68
11,11
11,11
155,95
1,1
91,44
113,64
7,7
5,5
5,5
1,1
46,32
15,15
10,10
21,21
89,68
3,3
6,6
4,4
10,10
50,37
22,22
8,8
4,4
46,31
26,21
7,7
15,15
71,58
26,21
15,13
58,45
3,3
19,19
20,19
371,179
5,5
26,20
2,2
94,60
13,13
282,111
14,14
575,143
23,19
17,17
118,83
30,23
8,8
78,53
30,30
213,77
14,14
11,11
16,11
19,19
18,17
12,12
21,21
4,4
27,21
14,14
8,8
10,10
94,57
37,35
9,9
3,3
40,28
10,10
18,18
10,10
22,21
38,35
15,15
10,10
10,10
42,36
12,12
5,5
2,2
97,80
1,1
12,8
18,18
13,13
79,55
3,3
5,5
9,9
20,19
29,28
6,6
4,4
11,11
23,23
22,22
3,3
77,63
65,43
32,21
9,9
4,4
7,7
51,42
3,3
21,21
26,20
78,62
2,2
36,31
22,17
5,5
32,29
1,1
17,17
11,11
73,56
14,14
50,44
3,3
5,5
27,27
12,12
15,15
6,6
40,32
17,17
15,15
12,12
30,27
199,106
1,1
5,5
63,36
18,18
81,73
50,40
21,14
10,10
14,13
20,20
4,4
12,12
4,4
17,17
20,20
4,4
17,17
15,15
26,20
25,23
5,5
29,29
1,1
18,17
39,36
15,15
11,11
22,22
17,16
26,25
5,5
44,43
24,16
19,19
55,39
10,10
14,13
9,9
16,15
4,4
4,4
32,32
67,51
2,2
24,24
9,9
20,15
14,14
20,16
9,9
3,3
9,9
127,75
27,27
5,5
16,16
8,8
147,102
14,14
26,26
4,4
27,23
39,27
35,30
61,39
2,2
10,10
38,32
7,7
7,7
28,20
6,6
9,9
14,14
13,13
8,8
9,9
40,32
107,68
124,92
3,3
54,41
145,80
32,27
21,19
6,6
52,44
15,15
25,25
11,11
24,22
15,15
8,8
46,28
8,8
21,19
9,9
27,27
24,24
14,14
10,10
160,72
91,69
6,6
10,10
25,25
20,20
10,9
11,11
34,34
3,3
52,40
6,6
5,5
80,68
11,11
20,20
41,34
2,2
8,8
3,3
4,4
21,19
20,15
10,8
27,21
7,7
98,61
10,9
46,41
44,36
26,19
31,31
42,42
173,85
4,4
74,53
8,8
8,8
6,6
57,50
3,3
15,15
4,4
36,27
25,21
2,2
15,15
22,17
29,29
6,6
27,20
22,20
5,5
13,13
9,9
40,30
12,11
25,22
6,6
55,54
6,6
7,7
88,64
62,45
8,8
12,12
134,52
7,7
54,39
49,45
36,29
22,19
16,16
105,57
17,17
11,11
74,46
7,7
10,10
23,21
145,94
10,10
73,55
42,42
66,56
4,4
4,4
13,13
32,30
3,3
72,45
136,76
54,54
12,12
9,9
19,19
24,24
3,3
14,14
54,47
17,17
25,25
48,39
8,8
9,9
5,5
6,6
20,20
69,60
6,6
52,46
14,10
14,14
199,106
93,62
22,20
8,8
15,15
15,15
5,5
1,1
3,3
30,30
20,15
11,11
114,74
21,21
438,172
2,2
16,16
28,24
11,11
9,9
27,23
32,26
18,18
17,17
16,16
5,5
25,23
2,2
9,9
7,7
12,12
10,10
47,47
107,88
21,21
8,8
34,27
17,14
8,8
108,69
14,14
42,22
9,9
50,44
12,12
40,34
32,30
15,15
15,15
17,14
10,10
31,29
7,7
12,12
10,10
1,1
10,10
28,28
8,8
31,22
9,9
90,69
19,16
31,23
4,4
52,39
16,16
54,47
8,8
19,10
16,16
1,1
45,40
14,14
8,8
72,58
8,6
5,5
12,12
7,7
45,39
19,19
7,7
21,21
11,11
18,18
7,7
26,26
8,8
14,14
28,24
170,82
30,27
33,24
14,14
21,21
14,13
6,6
188,126
12,12
29,26
8,8
57,47
4,4
1,1
17,17
7,7
51,45
31,24
38,32
132,103
39,28
12,12
93,69
6,6
106,73
5,5
50,39
8,8
7,7
8,8
21,21
32,28
11,11
11,11
4,4
22,22
5,5
14,14
37,37
21,19
21,19
35,35
5,5
12,10
24,21
34,28
3,3
7,7
19,12
18,18
22,20
14,14
6,6
5,5
93,65
16,16
7,7
19,14
117,65
14,14
14,14
4,4
18,17
4,4
25,24
7,7
15,15
10,10
2,2
96,46
6,6
24,18
4,4
17,15
48,42
7,7
4,4
9,9
3,3
34,34
33,33
26,22
10,10
41,41
13,13
27,22
15,15
29,23
6,6
15,15
13,13
49,41
54,41
4,4
2,2
59,44
3,3
85,63
31,21
16,16
5,5
47,36
31,30
10,10
20,20
104,70
5,5
35,31
12,12
8,8
12,12
51,47
11,11
5,5
43,30
57,56
46,34
9,9
3,3
13,13
11,11
16,16
5,5
10,10
8,8
77,45
216,123
14,14
12,12
11,11
3,3
93,54
14,11
22,22
18,16
10,10
22,22
7,6
14,12
6,6
6,6
32,32
28,28
24,21
17,16
13,13
4,4
42,32
5,5
5,5
7,7
10,10
8,8
20,15
7,7
46,34
4,4
23,23
32,28
18,15
2,2
49,48
43,33
9,9
36,33
13,12
67,46
18,17
43,41
20,20
5,5
162,99
29,26
75,55
10,10
21,12
18,18
8,8
7,7
7,7
165,101
37,32
8,8
9,9
24,24
33,32
12,12
170,100
5,5
48,33
12,12
4,4
2,2
206,93
43,31
20,20
43,42
38,32
6,6
10,10
24,22
6,6
22,16
79,50
8,8
30,27
106,71
14,14
23,20
10,10
15,12
28,18
128,91
34,29
104,61
3,3
33,27
5,5
8,8
119,67
42,30
5,5
13,11
20,20
25,25
2,2
6,6
6,6
7,7
16,16
54,32
7,7
48,32
91,57
16,16
34,34
800,299
14,14
2,2
9,9
14,14
48,37
4,4
8,8
28,24
14,13
32,28
26,21
13,13
21,21
1274,380
14,14
11,11
2,2
1,1
18,18
30,30
6,6
9,7
21,21
2,2
73,55
7,7
16,16
14,13
5,5
9,9
3,3
41,41
39,31
14,14
8,8
36,30
2,2
10,10
32,32
25,25
4,4
31,31
18,18
214,146
6,6
14,14
8,8
2,2
5,5
11,9
6,6
23,19
47,47
63,51
23,23
19,19
10,10
18,18
16,16
6,6
15,14
8,8
30,30
34,27
18,15
3,3
14,14
19,17
4,4
21,17
5,5
113,86
15,15
12,10
14,11
54,46
37,24
15,15
164,89
11,11
18,14
38,27
6,6
9,9
44,34
48,39
10,10
6,6
13,13
39,30
3,3
17,17
215,104
10,10
31,26
29,25
48,38
22,22
22,22
12,12
31,31
122,80
23,22
21,20
170,120
3,3
9,9
458,172
18,17
6,6
3,3
56,37
5,5
11,10
40,27
9,9
10,10
3,3
5,4
2,2
83,59
35,29
8,8
10,10
14,14
10,10
28,23
15,15
17,17
72,47
28,20
10,10
2,2
15,12
9,9
4,4
9,9
13,13
77,46
15,15
18,18
22,22
29,27
14,14
45,45
15,14
61,51
11,11
15,15
19,19
13,13
5,5
345,129
3,3
3,3
5,5
8,8
17,17
9,8
69,61
177,106
6,6
17,17
31,24
10,10
11,11
3,3
70,42
495,188
7,7
17,16
6,6
37,34
16,16
13,13
16,16
16,16
39,38
7,7
24,24
8,8
29,29
2,2
11,11
130,90
46,45
34,31
19,17
32,31
10,6
43,36
7,7
9,9
17,11
21,16
8,7
16,14
29,26
19,19
236,122
1,1
7,7
26,26
38,26
14,12
8,8
59,36
7,7
3,3
86,74
27,22
30,30
145,83
50,38
7,7
24,24
17,13
59,30
67,60
8,8
53,45
13,13
1,1
2,2
17,17
23,19
9,9
11,11
3,3
53,45
2,2
27,25
10,9
61,40
5,5
7,6
27,18
40,33
19,19
36,29
62,44
3,3
164,88
52,49
13,13
6,6
74,70
34,29
39,39
4,4
25,20
15,15
15,15
19,19
6,6
108,84
4,4
48,48
11,11
98,79
13,13
5,5
16,16
11,7
48,37
14,11
25,24
33,27
32,27
1,1
5,5
19,19
65,36
9,9
9,9
7,7
20,17
26,26
5,5
21,21
75,60
36,27
97,71
16,16
18,18
49,40
14,14
4,4
51,44
84,64
380,165
67,41
24,24
111,84
17,17
12,12
61,47
31,21
15,15
21,20
44,39
10,9
128,93
5,5
56,47
12,11
11,11
13,13
11,11
11,11
16,16
2,2
1,1
92,72
16,16
5,5
6,6
36,30
11,11
25,23
3,3
113,58
9,9
1,1
17,17
2,2
12,11
121,90
11,10
29,27
1,1
5,5
48,38
29,29
37,33
15,15
15,15
179,105
81,54
5,5
11,11
21,21
15,15
13,13
44,30
10,10
17,14
6,6
10,9
641,225
26,18
29,29
4,4
2,2
45,41
5,5
35,26
15,13
15,15
16,12
53,45
29,27
49,44
29,21
33,31
31,31
4,4
35,32
61,49
15,15
78,67
21,17
88,49
5,5
9,9
42,37
7,7
69,51
15,15
14,14
9,9
66,53
59,54
10,10
11,10
45,34
9,9
3,3
34,23
5,5
138,86
14,14
13,11
13,13
25,25
67,43
375,205
14,14
17,17
89,72
6,6
20,17
13,13
324,167
265,145
3,3
20,20
123,110
9,9
33,33
5,5
10,10
28,23
20,20
56,47
26,16
55,38
4,4
5,5
13,13
17,14
4,4
130,108
9,9
3,3
5,5
1,1
40,33
6,6
11,11
4,4
16,16
7,6
18,18
45,34
11,11
16,14
34,29
42,32
47,36
15,15
42,38
17,17
31,31
40,26
7,7
9,9
14,14
13,11
22,22
41,33
23,23
8,8
2,2
18,18
215,113
25,23
14,14
19,16
31,31
23,19
32,32
51,41
15,12
42,33
5,5
2,2
44,37
3,3
4,4
